etf,component,etf_market,component_market,replace_type,quantity,amount
512931,002261,SH,SZ,3,700,5789.0
512931,002273,SH,SZ,3,1100,17644.0
512931,002331,SH,SZ,3,300,3288.0
512931,002368,SH,SZ,3,200,7972.0
512931,002373,SH,SZ,3,700,15631.0
512931,002402,SH,SZ,3,800,11216.0
512931,002405,SH,SZ,3,1400,22204.0
512931,002414,SH,SZ,3,600,15492.0
512931,002415,SH,SZ,3,2300,66286.0
512931,002439,SH,SZ,3,600,22530.0
512931,002446,SH,SZ,3,600,4134.0
512931,002583,SH,SZ,3,800,5600.0
512931,002841,SH,SZ,3,200,18984.0
512931,002912,SH,SZ,3,100,14631.0
512931,002920,SH,SZ,3,100,5445.0
512931,300017,SH,SZ,3,1700,14960.0
512931,300020,SH,SZ,3,400,4088.0
512931,300024,SH,SZ,3,1100,14641.0
512931,300036,SH,SZ,3,400,9596.0
512931,300044,SH,SZ,3,500,3400.0
512931,300078,SH,SZ,3,600,7518.0
512931,300079,SH,SZ,3,1300,6617.0
512931,300114,SH,SZ,3,300,3228.0
512931,300131,SH,SZ,3,800,4816.0
512931,300166,SH,SZ,3,800,11168.0
512931,300188,SH,SZ,3,400,8180.0
512931,300209,SH,SZ,3,200,2414.0
512931,300212,SH,SZ,3,300,14502.0
512931,300223,SH,SZ,3,100,10195.0
512931,300229,SH,SZ,3,300,3555.0
512931,300253,SH,SZ,3,1200,27108.0
512931,300287,SH,SZ,3,1000,4410.0
512931,300302,SH,SZ,3,200,2252.0
512931,300307,SH,SZ,3,400,1704.0
512931,300353,SH,SZ,3,300,3555.0
512931,300369,SH,SZ,3,400,8500.0
512931,300383,SH,SZ,3,1000,25230.0
512931,300400,SH,SZ,3,200,2674.0
512931,300451,SH,SZ,3,700,11431.0
512931,300454,SH,SZ,3,100,17280.0
512931,300456,SH,SZ,3,200,5210.0
512931,300474,SH,SZ,3,100,6137.0
512931,300496,SH,SZ,3,300,19353.0
512931,300520,SH,SZ,3,100,1717.0
512931,300523,SH,SZ,3,100,4034.0
512931,300550,SH,SZ,3,100,2816.0
512931,300552,SH,SZ,3,100,3749.0
512931,300559,SH,SZ,3,100,2207.0
512931,300567,SH,SZ,3,100,7213.0
512931,300590,SH,SZ,3,100,4310.0
512931,300602,SH,SZ,3,100,2860.0
512931,300603,SH,SZ,3,100,2829.0
512931,300609,SH,SZ,3,100,3949.0
512931,600171,SH,SH,1,500,0.0
512931,600242,SH,SH,1,200,0.0
512931,600288,SH,SH,1,300,0.0
512931,600410,SH,SH,1,1000,0.0
512931,600460,SH,SH,1,700,0.0
512931,600536,SH,SH,1,300,0.0
512931,600584,SH,SH,1,1000,0.0
512931,600588,SH,SH,1,1400,0.0
512931,600602,SH,SH,1,600,0.0
512931,600640,SH,SH,1,300,0.0
512931,600667,SH,SH,1,1100,0.0
512931,600699,SH,SH,1,700,0.0
512931,600718,SH,SH,1,800,0.0
512931,600728,SH,SH,1,1200,0.0
512931,600756,SH,SH,1,300,0.0
512931,600797,SH,SH,1,900,0.0
512931,600845,SH,SH,1,200,0.0
512931,600850,SH,SH,1,200,0.0
512931,600894,SH,SH,1,400,0.0
512931,600990,SH,SH,1,100,0.0
512931,601360,SH,SH,1,900,0.0
512931,603019,SH,SH,1,900,0.0
512931,603160,SH,SH,1,200,0.0
512931,603236,SH,SH,1,100,0.0
512931,603660,SH,SH,1,300,0.0
512931,603881,SH,SH,1,100,0.0
512931,603986,SH,SH,1,300,0.0
512921,000001,SH,SZ,3,2500,32475.0
512921,000002,SH,SZ,3,1300,33423.0
512921,000021,SH,SZ,3,200,4600.0
512921,000027,SH,SZ,3,500,2230.0
512921,000028,SH,SZ,2,0,0.0
512921,000031,SH,SZ,3,400,2000.0
512921,000046,SH,SZ,3,600,2184.0
512921,000050,SH,SZ,3,300,4323.0
512921,000063,SH,SZ,3,500,19100.0
512921,000066,SH,SZ,3,400,5176.0
512921,000069,SH,SZ,3,1100,6710.0
512921,000089,SH,SZ,3,300,2346.0
512921,000100,SH,SZ,3,1800,10368.0
512921,000157,SH,SZ,3,800,5000.0
512921,000166,SH,SZ,3,2900,12760.0
512921,000338,SH,SZ,3,800,10944.0
512921,000401,SH,SZ,3,200,3500.0
512921,000402,SH,SZ,3,400,2624.0
512921,000413,SH,SZ,3,700,1932.0
512921,000415,SH,SZ,3,800,2432.0
512921,000423,SH,SZ,3,100,3318.0
512921,000425,SH,SZ,3,1000,6040.0
512921,000513,SH,SZ,3,100,4439.0
512921,000538,SH,SZ,3,200,17298.0
512921,000540,SH,SZ,3,900,2682.0
512921,000547,SH,SZ,3,200,2842.0
512921,000568,SH,SZ,3,200,19000.0
512921,000581,SH,SZ,3,100,2175.0
512921,000596,SH,SZ,3,100,14532.0
512921,000598,SH,SZ,3,400,1844.0
512921,000623,SH,SZ,3,200,3070.0
512921,000625,SH,SZ,3,500,5735.0
512921,000627,SH,SZ,3,600,2964.0
512921,000629,SH,SZ,3,1100,2255.0
512921,000630,SH,SZ,3,1400,2730.0
512921,000651,SH,SZ,3,400,23568.0
512921,000656,SH,SZ,3,700,5495.0
512921,000661,SH,SZ,3,100,35194.0
512921,000671,SH,SZ,3,500,3270.0
512921,000686,SH,SZ,3,300,2409.0
512921,000688,SH,SZ,3,100,1825.0
512921,000703,SH,SZ,3,500,4620.0
512921,000709,SH,SZ,3,1400,2828.0
512921,000723,SH,SZ,3,500,3185.0
512921,000725,SH,SZ,3,4400,20372.0
512921,000728,SH,SZ,3,400,3132.0
512921,000729,SH,SZ,3,400,2584.0
512921,000738,SH,SZ,3,100,1322.0
512921,000739,SH,SZ,3,200,4420.0
512921,000750,SH,SZ,3,700,2940.0
512921,000768,SH,SZ,3,400,6740.0
512921,000776,SH,SZ,3,800,10720.0
512921,000783,SH,SZ,3,700,4431.0
512921,000786,SH,SZ,3,200,4370.0
512921,000825,SH,SZ,3,700,2296.0
512921,000858,SH,SZ,3,500,80750.0
512921,000860,SH,SZ,3,100,5499.0
512921,000876,SH,SZ,3,600,16482.0
512921,000883,SH,SZ,3,600,2088.0
512921,000895,SH,SZ,3,400,15940.0
512921,000898,SH,SZ,3,700,1757.0
512921,000932,SH,SZ,3,800,3016.0
512921,000938,SH,SZ,3,300,11583.0
512921,000961,SH,SZ,3,500,4120.0
512921,000963,SH,SZ,3,200,4510.0
512921,000975,SH,SZ,3,300,4527.0
512921,000977,SH,SZ,3,200,7890.0
512921,000983,SH,SZ,3,400,1884.0
512921,000988,SH,SZ,3,100,2176.0
512921,000997,SH,SZ,3,100,1563.0
512921,000998,SH,SZ,3,200,3212.0
512921,000999,SH,SZ,3,100,2740.0
512921,001914,SH,SZ,3,100,3118.0
512921,001979,SH,SZ,3,900,14760.0
512921,002001,SH,SZ,3,300,8145.0
512921,002007,SH,SZ,3,200,8254.0
512921,002010,SH,SZ,3,400,2244.0
512921,002013,SH,SZ,3,500,3885.0
512921,002019,SH,SZ,3,200,4270.0
512921,002024,SH,SZ,3,1200,10560.0
512921,002027,SH,SZ,3,1900,9994.0
512921,002030,SH,SZ,3,100,2467.0
512921,002032,SH,SZ,3,100,6798.0
512921,002044,SH,SZ,3,500,5770.0
512921,002049,SH,SZ,3,100,6391.0
512921,002050,SH,SZ,3,500,9720.0
512921,002065,SH,SZ,3,400,4624.0
512921,002074,SH,SZ,3,100,3005.0
512921,002075,SH,SZ,3,300,3969.0
512921,002078,SH,SZ,3,300,2757.0
512921,002081,SH,SZ,3,400,3152.0
512921,002085,SH,SZ,3,300,1917.0
512921,002110,SH,SZ,3,300,2001.0
512921,002120,SH,SZ,3,300,8703.0
512921,002127,SH,SZ,3,300,6045.0
512921,002129,SH,SZ,3,400,7580.0
512921,002131,SH,SZ,3,900,3744.0
512921,002142,SH,SZ,3,800,21032.0
512921,002146,SH,SZ,3,600,4716.0
512921,002152,SH,SZ,3,300,3426.0
512921,002153,SH,SZ,3,100,3663.0
512921,002156,SH,SZ,3,200,4820.0
512921,002157,SH,SZ,3,300,4611.0
512921,002174,SH,SZ,3,100,2178.0
512921,002179,SH,SZ,3,100,3575.0
512921,002180,SH,SZ,3,100,3270.0
512921,002185,SH,SZ,3,400,5348.0
512921,002195,SH,SZ,3,800,2240.0
512921,002202,SH,SZ,3,500,5185.0
512921,002212,SH,SZ,3,200,5290.0
512921,002217,SH,SZ,3,400,2036.0
512921,002221,SH,SZ,3,200,1794.0
512921,002223,SH,SZ,3,100,3551.0
512921,002230,SH,SZ,3,300,10470.0
512921,002236,SH,SZ,3,400,7172.0
512921,002241,SH,SZ,3,400,9672.0
512921,002242,SH,SZ,3,100,3164.0
512921,002252,SH,SZ,3,700,5880.0
512921,002268,SH,SZ,3,100,2070.0
512921,002271,SH,SZ,3,200,8220.0
512921,002281,SH,SZ,3,100,2907.0
512921,002294,SH,SZ,3,100,2304.0
512921,002299,SH,SZ,3,200,5000.0
512921,002304,SH,SZ,3,200,22146.0
512921,002311,SH,SZ,3,200,9316.0
512921,002340,SH,SZ,3,600,2682.0
512921,002352,SH,SZ,3,400,21316.0
512921,002353,SH,SZ,3,100,2937.0
512921,002371,SH,SZ,3,100,15021.0
512921,002372,SH,SZ,3,200,2404.0
512921,002373,SH,SZ,3,200,4466.0
512921,002384,SH,SZ,3,200,5526.0
512921,002385,SH,SZ,3,500,3865.0
512921,002387,SH,SZ,3,200,2674.0
512921,002396,SH,SZ,3,100,3356.0
512921,002399,SH,SZ,3,100,2304.0
512921,002405,SH,SZ,3,300,4758.0
512921,002410,SH,SZ,3,100,5953.0
512921,002414,SH,SZ,3,200,5164.0
512921,002415,SH,SZ,3,1200,34584.0
512921,002422,SH,SZ,3,200,4262.0
512921,002439,SH,SZ,3,100,3755.0
512921,002456,SH,SZ,3,400,6436.0
512921,002460,SH,SZ,3,100,5026.0
512921,002463,SH,SZ,3,200,4686.0
512921,002465,SH,SZ,3,300,4080.0
512921,002466,SH,SZ,3,200,4682.0
512921,002468,SH,SZ,3,200,3690.0
512921,002475,SH,SZ,3,700,38150.0
512921,002493,SH,SZ,3,700,8491.0
512921,002500,SH,SZ,3,400,2624.0
512921,002506,SH,SZ,3,700,1799.0
512921,002507,SH,SZ,3,100,3355.0
512921,002508,SH,SZ,3,100,3415.0
512921,002511,SH,SZ,3,200,4026.0
512921,002555,SH,SZ,3,300,12066.0
512921,002557,SH,SZ,3,100,5362.0
512921,002558,SH,SZ,3,200,3394.0
512921,002563,SH,SZ,3,300,2157.0
512921,002572,SH,SZ,3,100,2256.0
512921,002594,SH,SZ,3,200,12296.0
512921,002600,SH,SZ,3,700,7231.0
512921,002601,SH,SZ,3,200,3360.0
512921,002602,SH,SZ,3,500,7235.0
512921,002603,SH,SZ,3,200,5692.0
512921,002607,SH,SZ,3,200,5774.0
512921,002624,SH,SZ,3,200,10080.0
512921,002673,SH,SZ,3,500,3945.0
512921,002683,SH,SZ,3,100,3633.0
512921,002690,SH,SZ,3,100,4805.0
512921,002714,SH,SZ,3,500,33350.0
512921,002736,SH,SZ,3,500,5320.0
512921,002739,SH,SZ,3,300,5121.0
512921,002773,SH,SZ,3,100,4185.0
512921,002797,SH,SZ,3,500,3400.0
512921,002812,SH,SZ,3,100,6190.0
512921,002821,SH,SZ,2,0,0.0
512921,002841,SH,SZ,3,100,9492.0
512921,002916,SH,SZ,3,100,15272.0
512921,002925,SH,SZ,3,100,5460.0
512921,002926,SH,SZ,3,300,3054.0
512921,002939,SH,SZ,3,300,3681.0
512921,002958,SH,SZ,3,700,3199.0
512921,300003,SH,SZ,3,200,6970.0
512921,300012,SH,SZ,3,100,1836.0
512921,300014,SH,SZ,3,200,8362.0
512921,300015,SH,SZ,3,500,20980.0
512921,300017,SH,SZ,3,300,2640.0
512921,300024,SH,SZ,3,200,2662.0
512921,300026,SH,SZ,3,400,2084.0
512921,300033,SH,SZ,3,100,11984.0
512921,300059,SH,SZ,3,1100,17743.0
512921,300070,SH,SZ,3,400,3232.0
512921,300088,SH,SZ,3,300,2931.0
512921,300122,SH,SZ,3,200,17800.0
512921,300124,SH,SZ,3,200,6780.0
512921,300136,SH,SZ,3,100,4640.0
512921,300142,SH,SZ,3,200,10300.0
512921,300144,SH,SZ,3,300,5796.0
512921,300146,SH,SZ,3,200,3740.0
512921,300168,SH,SZ,3,200,4258.0
512921,300207,SH,SZ,3,200,3138.0
512921,300212,SH,SZ,3,100,4834.0
512921,300251,SH,SZ,3,400,4736.0
512921,300253,SH,SZ,3,200,4518.0
512921,300271,SH,SZ,3,100,2640.0
512921,300285,SH,SZ,3,100,2566.0
512921,300296,SH,SZ,3,300,1743.0
512921,300308,SH,SZ,3,100,5998.0
512921,300316,SH,SZ,3,200,4474.0
512921,300347,SH,SZ,3,100,8579.0
512921,300357,SH,SZ,3,100,6080.0
512921,300383,SH,SZ,3,200,5046.0
512921,300408,SH,SZ,3,200,4154.0
512921,300413,SH,SZ,3,200,11278.0
512921,300418,SH,SZ,3,200,4602.0
512921,300433,SH,SZ,3,400,8904.0
512921,300450,SH,SZ,3,100,4680.0
512921,300454,SH,SZ,2,0,0.0
512921,300482,SH,SZ,2,0,0.0
512921,300496,SH,SZ,3,100,6451.0
512921,300498,SH,SZ,3,800,16368.0
512921,300529,SH,SZ,3,100,6476.0
512921,300558,SH,SZ,3,100,11510.0
512921,300595,SH,SZ,3,100,5990.0
512921,300598,SH,SZ,2,0,0.0
512921,300601,SH,SZ,3,100,13950.0
512921,300628,SH,SZ,3,100,6100.0
512921,300661,SH,SZ,2,0,0.0
512921,300676,SH,SZ,3,100,13605.0
512921,300699,SH,SZ,3,100,6020.0
512921,300750,SH,SZ,3,300,47790.0
512921,300760,SH,SZ,3,100,27790.0
512921,300782,SH,SZ,2,0,0.0
512921,600000,SH,SH,1,3800,0.0
512921,600004,SH,SH,1,300,0.0
512921,600008,SH,SH,1,700,0.0
512921,600009,SH,SH,1,100,0.0
512921,600010,SH,SH,1,6000,0.0
512921,600011,SH,SH,1,1000,0.0
512921,600015,SH,SH,1,1700,0.0
512921,600016,SH,SH,1,4600,0.0
512921,600018,SH,SH,1,1200,0.0
512921,600019,SH,SH,1,2400,0.0
512921,600021,SH,SH,1,300,0.0
512921,600023,SH,SH,1,1200,0.0
512921,600026,SH,SH,1,500,0.0
512921,600027,SH,SH,1,900,0.0
512921,600028,SH,SH,1,3300,0.0
512921,600029,SH,SH,1,1100,0.0
512921,600030,SH,SH,1,1300,0.0
512921,600031,SH,SH,1,1100,0.0
512921,600036,SH,SH,1,2700,0.0
512921,600038,SH,SH,1,100,0.0
512921,600048,SH,SH,1,1600,0.0
512921,600050,SH,SH,1,3400,0.0
512921,600056,SH,SH,1,100,0.0
512921,600061,SH,SH,1,500,0.0
512921,600066,SH,SH,1,300,0.0
512921,600068,SH,SH,1,600,0.0
512921,600079,SH,SH,1,200,0.0
512921,600085,SH,SH,1,200,0.0
512921,600089,SH,SH,1,500,0.0
512921,600100,SH,SH,1,400,0.0
512921,600104,SH,SH,1,1000,0.0
512921,600109,SH,SH,1,400,0.0
512921,600111,SH,SH,1,500,0.0
512921,600115,SH,SH,1,1200,0.0
512921,600118,SH,SH,1,200,0.0
512921,600132,SH,SH,1,100,0.0
512921,600143,SH,SH,1,300,0.0
512921,600150,SH,SH,1,200,0.0
512921,600153,SH,SH,1,400,0.0
512921,600155,SH,SH,1,200,0.0
512921,600160,SH,SH,1,400,0.0
512921,600161,SH,SH,1,100,0.0
512921,600167,SH,SH,1,200,0.0
512921,600170,SH,SH,1,1200,0.0
512921,600176,SH,SH,1,500,0.0
512921,600177,SH,SH,1,700,0.0
512921,600183,SH,SH,1,300,0.0
512921,600188,SH,SH,1,300,0.0
512921,600196,SH,SH,1,300,0.0
512921,600201,SH,SH,1,100,0.0
512921,600208,SH,SH,1,1100,0.0
512921,600219,SH,SH,1,1600,0.0
512921,600221,SH,SH,1,2100,0.0
512921,600256,SH,SH,1,900,0.0
512921,600258,SH,SH,1,100,0.0
512921,600260,SH,SH,1,100,0.0
512921,600271,SH,SH,1,200,0.0
512921,600276,SH,SH,1,700,0.0
512921,600297,SH,SH,1,1100,0.0
512921,600298,SH,SH,1,100,0.0
512921,600309,SH,SH,1,400,0.0
512921,600315,SH,SH,1,100,0.0
512921,600332,SH,SH,1,200,0.0
512921,600340,SH,SH,1,400,0.0
512921,600346,SH,SH,1,800,0.0
512921,600352,SH,SH,1,400,0.0
512921,600362,SH,SH,1,300,0.0
512921,600369,SH,SH,1,700,0.0
512921,600372,SH,SH,1,200,0.0
512921,600373,SH,SH,1,200,0.0
512921,600376,SH,SH,1,300,0.0
512921,600380,SH,SH,1,300,0.0
512921,600383,SH,SH,1,600,0.0
512921,600390,SH,SH,1,600,0.0
512921,600398,SH,SH,1,400,0.0
512921,600406,SH,SH,1,600,0.0
512921,600415,SH,SH,1,700,0.0
512921,600426,SH,SH,1,200,0.0
512921,600436,SH,SH,1,100,0.0
512921,600438,SH,SH,1,500,0.0
512921,600446,SH,SH,1,100,0.0
512921,600460,SH,SH,1,200,0.0
512921,600466,SH,SH,1,400,0.0
512921,600482,SH,SH,1,200,0.0
512921,600486,SH,SH,2,0,0.0
512921,600487,SH,SH,1,200,0.0
512921,600489,SH,SH,1,500,0.0
512921,600497,SH,SH,1,700,0.0
512921,600498,SH,SH,1,200,0.0
512921,600511,SH,SH,1,100,0.0
512921,600516,SH,SH,1,500,0.0
512921,600519,SH,SH,1,200,0.0
512921,600521,SH,SH,1,200,0.0
512921,600522,SH,SH,1,400,0.0
512921,600528,SH,SH,1,300,0.0
512921,600535,SH,SH,1,200,0.0
512921,600536,SH,SH,1,100,0.0
512921,600547,SH,SH,1,300,0.0
512921,600549,SH,SH,1,200,0.0
512921,600566,SH,SH,1,100,0.0
512921,600570,SH,SH,1,100,0.0
512921,600572,SH,SH,1,300,0.0
512921,600583,SH,SH,1,600,0.0
512921,600584,SH,SH,1,200,0.0
512921,600585,SH,SH,1,500,0.0
512921,600588,SH,SH,1,400,0.0
512921,600598,SH,SH,1,200,0.0
512921,600600,SH,SH,1,100,0.0
512921,600606,SH,SH,1,1100,0.0
512921,600637,SH,SH,1,400,0.0
512921,600642,SH,SH,1,600,0.0
512921,600655,SH,SH,1,400,0.0
512921,600660,SH,SH,1,300,0.0
512921,600667,SH,SH,1,300,0.0
512921,600673,SH,SH,1,400,0.0
512921,600674,SH,SH,1,600,0.0
512921,600675,SH,SH,1,500,0.0
512921,600688,SH,SH,1,800,0.0
512921,600690,SH,SH,1,800,0.0
512921,600699,SH,SH,1,200,0.0
512921,600703,SH,SH,1,500,0.0
512921,600704,SH,SH,1,700,0.0
512921,600705,SH,SH,1,1200,0.0
512921,600718,SH,SH,1,200,0.0
512921,600733,SH,SH,1,400,0.0
512921,600737,SH,SH,1,300,0.0
512921,600739,SH,SH,1,200,0.0
512921,600741,SH,SH,1,400,0.0
512921,600745,SH,SH,1,100,0.0
512921,600754,SH,SH,1,100,0.0
512921,600760,SH,SH,1,200,0.0
512921,600763,SH,SH,2,0,0.0
512921,600776,SH,SH,1,100,0.0
512921,600779,SH,SH,1,100,0.0
512921,600795,SH,SH,1,2600,0.0
512921,600801,SH,SH,1,200,0.0
512921,600808,SH,SH,1,800,0.0
512921,600809,SH,SH,1,100,0.0
512921,600820,SH,SH,1,400,0.0
512921,600837,SH,SH,1,1100,0.0
512921,600845,SH,SH,1,100,0.0
512921,600863,SH,SH,1,800,0.0
512921,600867,SH,SH,1,300,0.0
512921,600872,SH,SH,1,100,0.0
512921,600875,SH,SH,1,400,0.0
512921,600879,SH,SH,1,400,0.0
512921,600885,SH,SH,1,100,0.0
512921,600886,SH,SH,1,900,0.0
512921,600887,SH,SH,1,800,0.0
512921,600893,SH,SH,1,300,0.0
512921,600895,SH,SH,1,200,0.0
512921,600900,SH,SH,1,2900,0.0
512921,600909,SH,SH,1,500,0.0
512921,600919,SH,SH,1,1500,0.0
512921,600926,SH,SH,1,800,0.0
512921,600958,SH,SH,1,800,0.0
512921,600959,SH,SH,1,700,0.0
512921,600967,SH,SH,1,200,0.0
512921,600968,SH,SH,1,900,0.0
512921,600977,SH,SH,1,200,0.0
512921,600998,SH,SH,1,200,0.0
512921,600999,SH,SH,1,700,0.0
512921,601006,SH,SH,1,1900,0.0
512921,601009,SH,SH,1,1300,0.0
512921,601012,SH,SH,1,500,0.0
512921,601018,SH,SH,1,1100,0.0
512921,601021,SH,SH,1,100,0.0
512921,601066,SH,SH,1,400,0.0
512921,601088,SH,SH,1,700,0.0
512921,601098,SH,SH,1,200,0.0
512921,601099,SH,SH,1,900,0.0
512921,601100,SH,SH,1,100,0.0
512921,601106,SH,SH,1,900,0.0
512921,601108,SH,SH,1,500,0.0
512921,601111,SH,SH,1,900,0.0
512921,601117,SH,SH,1,600,0.0
512921,601118,SH,SH,1,600,0.0
512921,601128,SH,SH,1,400,0.0
512921,601138,SH,SH,1,800,0.0
512921,601155,SH,SH,1,300,0.0
512921,601162,SH,SH,1,900,0.0
512921,601166,SH,SH,1,2700,0.0
512921,601169,SH,SH,1,2800,0.0
512921,601179,SH,SH,1,700,0.0
512921,601186,SH,SH,1,1500,0.0
512921,601198,SH,SH,1,400,0.0
512921,601211,SH,SH,1,1000,0.0
512921,601216,SH,SH,1,1100,0.0
512921,601225,SH,SH,1,1100,0.0
512921,601229,SH,SH,1,1900,0.0
512921,601231,SH,SH,1,200,0.0
512921,601233,SH,SH,1,200,0.0
512921,601288,SH,SH,1,9700,0.0
512921,601318,SH,SH,1,1400,0.0
512921,601319,SH,SH,1,800,0.0
512921,601328,SH,SH,1,5100,0.0
512921,601336,SH,SH,1,300,0.0
512921,601360,SH,SH,1,300,0.0
512921,601377,SH,SH,1,900,0.0
512921,601390,SH,SH,1,2700,0.0
512921,601398,SH,SH,1,7100,0.0
512921,601555,SH,SH,1,500,0.0
512921,601598,SH,SH,1,600,0.0
512921,601600,SH,SH,1,1700,0.0
512921,601601,SH,SH,1,800,0.0
512921,601607,SH,SH,1,300,0.0
512921,601618,SH,SH,1,2300,0.0
512921,601628,SH,SH,1,400,0.0
512921,601658,SH,SH,1,900,0.0
512921,601668,SH,SH,1,5500,0.0
512921,601669,SH,SH,1,2000,0.0
512921,601688,SH,SH,1,1000,0.0
512921,601689,SH,SH,1,100,0.0
512921,601699,SH,SH,1,400,0.0
512921,601718,SH,SH,1,600,0.0
512921,601727,SH,SH,1,1100,0.0
512921,601766,SH,SH,1,3200,0.0
512921,601788,SH,SH,1,500,0.0
512921,601799,SH,SH,2,0,0.0
512921,601800,SH,SH,1,600,0.0
512921,601816,SH,SH,1,1100,0.0
512921,601818,SH,SH,1,5200,0.0
512921,601838,SH,SH,1,500,0.0
512921,601857,SH,SH,1,2800,0.0
512921,601866,SH,SH,1,1000,0.0
512921,601872,SH,SH,1,900,0.0
512921,601877,SH,SH,1,300,0.0
512921,601878,SH,SH,1,400,0.0
512921,601881,SH,SH,1,600,0.0
512921,601888,SH,SH,1,300,0.0
512921,601899,SH,SH,1,2600,0.0
512921,601901,SH,SH,1,1100,0.0
512921,601919,SH,SH,1,1300,0.0
512921,601933,SH,SH,1,1300,0.0
512921,601939,SH,SH,1,1300,0.0
512921,601958,SH,SH,1,400,0.0
512921,601966,SH,SH,1,200,0.0
512921,601985,SH,SH,1,1700,0.0
512921,601988,SH,SH,1,4600,0.0
512921,601989,SH,SH,1,3000,0.0
512921,601990,SH,SH,1,400,0.0
512921,601992,SH,SH,1,1100,0.0
512921,601997,SH,SH,1,400,0.0
512921,601998,SH,SH,1,700,0.0
512921,603000,SH,SH,1,100,0.0
512921,603019,SH,SH,1,200,0.0
512921,603156,SH,SH,1,100,0.0
512921,603160,SH,SH,1,100,0.0
512921,603259,SH,SH,1,300,0.0
512921,603288,SH,SH,1,400,0.0
512921,603338,SH,SH,1,100,0.0
512921,603345,SH,SH,2,0,0.0
512921,603369,SH,SH,1,200,0.0
512921,603444,SH,SH,2,0,0.0
512921,603501,SH,SH,1,100,0.0
512921,603517,SH,SH,1,100,0.0
512921,603589,SH,SH,1,100,0.0
512921,603605,SH,SH,2,0,0.0
512921,603658,SH,SH,2,0,0.0
512921,603659,SH,SH,1,100,0.0
512921,603707,SH,SH,1,100,0.0
512921,603712,SH,SH,1,100,0.0
512921,603799,SH,SH,1,100,0.0
512921,603833,SH,SH,2,0,0.0
512921,603858,SH,SH,1,100,0.0
512921,603866,SH,SH,1,100,0.0
512921,603882,SH,SH,1,100,0.0
512921,603883,SH,SH,2,0,0.0
512921,603885,SH,SH,1,200,0.0
512921,603899,SH,SH,1,100,0.0
512921,603939,SH,SH,1,100,0.0
512921,603986,SH,SH,1,100,0.0
512921,603993,SH,SH,1,2300,0.0
512921,688111,SH,SH,2,0,0.0
512921,688396,SH,SH,2,100,3986.0
512911,000001,SH,SZ,3,1700,22083.0
512911,000002,SH,SZ,3,1200,30852.0
512911,000063,SH,SZ,3,500,19100.0
512911,000166,SH,SZ,3,1600,7040.0
512911,000333,SH,SZ,3,800,47984.0
512911,000538,SH,SZ,3,100,8649.0
512911,000568,SH,SZ,3,100,9500.0
512911,000651,SH,SZ,3,800,47136.0
512911,000725,SH,SZ,3,4700,21761.0
512911,000776,SH,SZ,3,500,6700.0
512911,000858,SH,SZ,3,300,48450.0
512911,000895,SH,SZ,3,200,7970.0
512911,001979,SH,SZ,3,500,8200.0
512911,002024,SH,SZ,3,600,5280.0
512911,002027,SH,SZ,3,1800,9468.0
512911,002142,SH,SZ,3,500,13145.0
512911,002304,SH,SZ,3,100,11073.0
512911,002352,SH,SZ,3,200,10658.0
512911,002415,SH,SZ,3,600,17292.0
512911,002475,SH,SZ,3,600,32700.0
512911,002594,SH,SZ,3,200,12296.0
512911,002607,SH,SZ,3,100,2887.0
512911,002714,SH,SZ,3,300,20010.0
512911,002736,SH,SZ,3,400,4256.0
512911,003816,SH,SZ,3,1000,3020.0
512911,300015,SH,SZ,3,300,12588.0
512911,300059,SH,SZ,3,1100,17743.0
512911,300498,SH,SZ,3,800,16368.0
512911,600000,SH,SH,1,2000,0.0
512911,600009,SH,SH,1,200,0.0
512911,600015,SH,SH,1,1100,0.0
512911,600016,SH,SH,1,3700,0.0
512911,600018,SH,SH,1,600,0.0
512911,600019,SH,SH,1,1500,0.0
512911,600025,SH,SH,1,300,0.0
512911,600028,SH,SH,1,2300,0.0
512911,600030,SH,SH,1,1500,0.0
512911,600031,SH,SH,1,1000,0.0
512911,600036,SH,SH,1,1800,0.0
512911,600048,SH,SH,1,1200,0.0
512911,600050,SH,SH,1,1600,0.0
512911,600104,SH,SH,1,600,0.0
512911,600276,SH,SH,1,600,0.0
512911,600309,SH,SH,1,300,0.0
512911,600340,SH,SH,1,200,0.0
512911,600346,SH,SH,1,400,0.0
512911,600406,SH,SH,1,400,0.0
512911,600519,SH,SH,1,100,0.0
512911,600585,SH,SH,1,400,0.0
512911,600606,SH,SH,1,600,0.0
512911,600690,SH,SH,1,700,0.0
512911,600837,SH,SH,1,1400,0.0
512911,600887,SH,SH,1,1000,0.0
512911,600900,SH,SH,1,1500,0.0
512911,600919,SH,SH,1,1600,0.0
512911,600999,SH,SH,1,500,0.0
512911,601006,SH,SH,1,1000,0.0
512911,601009,SH,SH,1,1000,0.0
512911,601066,SH,SH,1,100,0.0
512911,601088,SH,SH,1,600,0.0
512911,601111,SH,SH,1,500,0.0
512911,601138,SH,SH,1,300,0.0
512911,601166,SH,SH,1,2100,0.0
512911,601169,SH,SH,1,2500,0.0
512911,601186,SH,SH,1,800,0.0
512911,601211,SH,SH,1,800,0.0
512911,601225,SH,SH,1,700,0.0
512911,601229,SH,SH,1,1700,0.0
512911,601238,SH,SH,1,200,0.0
512911,601288,SH,SH,1,4900,0.0
512911,601318,SH,SH,1,1900,0.0
512911,601319,SH,SH,1,400,0.0
